mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805999,A.J. Ewing,NYM,25,17,5,1,3,2,5,7,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,1,2,2,5,6.75,2.62
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,1,0,3,1,4,0,3.00,1.33
605156,Aaron Brooks,TB,0,0,0,0,0,0,0,0,0,0,0.000,0.1,0,0,0,3,1,2,81.00,9.00
607481,Aaron Bummer,ATL,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,1,0,0,0,0.00,0.00
650644,Aaron Civale,ATH,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,2,2,6,1,3.60,1.40
592450,Aaron Judge,NYY,28,23,3,0,0,0,6,4,0,0,0.370,0.0,0,0,0,0,0,0,0.00,0.00
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,2,6,6,3,14.73,2.45
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,1,3,3,3,3,9.00,2.00
624428,Adam Frazier,LAA,3,3,0,0,0,0,0,0,0,0,0.000,0.2,0,0,0,0,1,0,0.00,1.50
668939,Adley Rutschman,BAL,21,20,2,1,3,0,2,0,0,1,0.095,0.0,0,0,0,0,0,0,0.00,0.00
666969,Adolis García,PHI,23,19,2,0,0,0,1,2,2,0,0.217,0.0,0,0,0,0,0,0,0.00,0.00
680728,Adrian Del Castillo,AZ,12,11,0,0,0,0,0,1,0,0,0.083,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,11.2,2,0,7,3,7,8,2.31,1.29
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,2,0,0,1,0.00,0.50
664761,Alec Bohm,PHI,25,25,3,0,0,0,9,0,0,0,0.360,0.0,0,0,0,0,0,0,0.00,0.00
676475,Alec Burleson,STL,24,23,0,0,3,0,8,0,0,1,0.333,0.0,0,0,0,0,0,0,0.00,0.00
696030,Alejandro Osuna,TEX,22,17,4,0,1,1,4,2,3,0,0.409,0.0,0,0,0,0,0,0,0.00,0.00
689690,Alek Jacob,SD,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,2,2,1,0.00,0.00
666201,Alek Manoah,LAA,0,0,0,0,0,0,0,0,0,0,0.000,6.1,0,0,4,8,8,8,11.37,2.53
608324,Alex Bregman,CHC,28,26,6,1,3,1,10,2,0,0,0.429,0.0,0,0,0,0,0,0,0.00,0.00
669743,Alex Call,LAD,10,7,2,0,5,0,2,2,0,1,0.400,0.0,0,0,0,0,0,0,0.00,0.00
695380,Alex Hoppe,SEA,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,3,1,5,0,1.93,1.07
656638,Alex Lange,KC,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,0,1,0,0.00,0.50
681911,Alex Vesia,LAD,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,7,3,4,2,8.10,1.80
675961,Alika Williams,ATH,1,1,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
642708,Amed Rosario,NYY,8,7,1,0,2,0,2,0,0,1,0.250,0.0,0,0,0,0,0,0,0.00,0.00
669467,Andre Pallante,STL,0,0,0,0,0,0,0,0,0,0,0.000,11.2,1,0,11,4,12,3,3.09,1.29
671096,Andrew Abbott,CIN,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,2,1,4,3,1.80,1.40
674841,Andrew Alvarez,WSH,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,5,2,3,1,6.00,1.33
643217,Andrew Benintendi,CWS,21,16,4,1,2,0,5,4,0,0,0.450,0.0,0,0,0,0,0,0,0.00,0.00
552640,Andrew Kittredge,BAL,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,0,1,1,0,5.40,0.60
457705,Andrew McCutchen,TEX,5,5,0,0,0,0,1,0,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
702193,Andrew Morris,MIN,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,1,3,0,5.40,1.80
677053,Andrew Nardi,MIA,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,2,0,1,0,0.00,0.50
691725,Andrew Painter,PHI,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,4,1,4,0,1.80,0.80
683734,Andrew Vaughn,MIL,17,15,1,0,2,0,5,2,0,0,0.412,0.0,0,0,0,0,0,0,0.00,0.00
