mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805999,A.J. Ewing,NYM,32,30,7,2,4,1,10,2,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
621345,A.J. Minter,NYM,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,6,2,7,0,4.50,1.75
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,7,4,6,1,9.82,1.91
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,8,6,9,1,13.50,2.50
650644,Aaron Civale,ATH,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,4,4,6,1,15.43,3.00
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,8,2,3,2,3.60,1.00
694673,Abimelec Ortiz,WSH,2,2,0,0,0,0,1,0,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,1,1,0,1,3,0.00,1.33
671936,Adam Macko,TOR,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,2,4,4,1,15.43,2.14
668939,Adley Rutschman,BAL,21,17,0,0,2,0,4,4,0,0,0.381,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,5.2,0,0,5,0,0,1,0.00,0.18
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,4.0,1,0,4,1,3,1,2.25,1.00
660604,Alan Rangel,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,5,3,3,3,8.10,1.80
