mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805999,A.J. Ewing,NYM,29,25,2,0,0,1,4,4,0,0,0.276,0.0,0,0,0,0,0,0,0.00,0.00
621345,A.J. Minter,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,2,3,1,9.00,2.00
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,5,2,4,1,6.00,1.67
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,4,0,0,1,0.00,0.43
650644,Aaron Civale,CHC,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,5,2,5,2,4.15,1.62
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,5.1,0,0,4,5,7,1,8.44,1.50
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,2,0,2,0,0.00,2.00
671936,Adam Macko,TOR,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,0,2,1,0.00,1.80
680728,Adrian Del Castillo,AZ,12,11,3,0,1,1,4,0,0,0,0.364,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,2,0,2,1,0.00,0.75
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,4.1,1,0,4,0,2,1,0.00,0.69
702176,Alan Roden,MIN,16,13,3,0,4,0,3,2,0,1,0.312,0.0,0,0,0,0,0,0,0.00,0.00
544150,Albert Suárez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,2,0,0,2,0.00,1.00
664761,Alec Bohm,PHI,25,23,3,1,8,0,6,1,1,0,0.320,0.0,0,0,0,0,0,0,0.00,0.00
676475,Alec Burleson,STL,30,29,3,0,2,0,11,1,0,0,0.400,0.0,0,0,0,0,0,0,0.00,0.00
687941,Alec Gamboa,BOS,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,7,1,5,1,1.80,1.20
672386,Alejandro Kirk,TOR,20,19,1,1,3,0,7,1,0,0,0.400,0.0,0,0,0,0,0,0,0.00,0.00
696030,Alejandro Osuna,TEX,15,15,2,0,5,0,5,0,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
608324,Alex Bregman,CHC,24,21,3,0,1,0,3,2,1,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
669743,Alex Call,LAD,6,6,0,0,0,0,1,0,0,0,0.167,0.0,0,0,0,0,0,0,0.00,0.00
690976,Alex Freeland,LAD,3,3,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
656577,Alex Jackson,MIN,8,7,4,0,1,0,3,1,0,0,0.500,1.0,0,0,0,0,1,0,0.00,1.00
656638,Alex Lange,KC,0,0,0,0,0,0,0,0,0,0,0.000,3.0,1,2,6,2,3,1,6.00,1.33
686934,Alex McFarlane,PHI,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,0,1,0,0.00,1.00
681911,Alex Vesia,LAD,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,2,2,1,2,10.80,1.80
645305,Ali Sánchez,NYY,12,11,1,0,0,0,4,0,1,0,0.417,0.0,0,0,0,0,0,0,0.00,0.00
675961,Alika Williams,ATH,10,8,0,0,2,0,2,0,1,1,0.300,0.0,0,0,0,0,0,0,0.00,0.00
642708,Amed Rosario,NYY,9,9,1,0,0,0,1,0,0,0,0.111,0.0,0,0,0,0,0,0,0.00,0.00
669467,Andre Pallante,STL,0,0,0,0,0,0,0,0,0,0,0.000,7.0,1,0,8,0,2,1,0.00,0.43
671096,Andrew Abbott,CIN,0,0,0,0,0,0,0,0,0,0,0.000,12.0,0,0,10,2,7,6,1.50,1.08
674841,Andrew Alvarez,WSH,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,2,3,6,3,6.23,2.08
643217,Andrew Benintendi,CWS,20,19,1,0,6,0,4,1,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
552640,Andrew Kittredge,BAL,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,3,0,4,2,0.00,2.25
702193,Andrew Morris,MIN,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,1,3,2,3.00,1.67
683734,Andrew Vaughn,MIL,18,16,3,2,4,0,5,1,0,1,0.333,0.0,0,0,0,0,0,0,0.00,0.00
623205,Andrew Velazquez,KC,13,13,0,0,0,1,1,0,0,0,0.077,0.0,0,0,0,0,0,0,0.00,0.00
655316,Andruw Monasterio,BOS,14,12,2,0,1,0,5,1,0,1,0.429,0.0,0,0,0,0,0,0,0.00,0.00
665953,Andrés Chaparro,WSH,12,12,2,1,3,0,3,0,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
665926,Andrés Giménez,TOR,19,18,1,0,2,1,5,0,0,1,0.263,0.0,0,0,0,0,0,0,0.00,0.00
662253,Andrés Muñoz,SEA,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,1,3,0,0,0,0.00,0.00
681624,Andy Pages,LAD,28,24,5,0,2,2,5,4,0,0,0.321,0.0,0,0,0,0,0,0,0.00,0.00
683409,Angel Chivilli,NYY,0,0,0,0,0,0,0,0,0,0,0.000,3.2,1,0,2,0,3,1,0.00,1.09
682657,Angel Martínez,CLE,11,11,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
641743,Anthony Kay,CWS,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,4,2,5,2,3.60,1.40
689296,Anthony Nunez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,4,0,2,2,0.00,0.80
678011,Anthony Seigler,BOS,17,16,2,1,2,0,5,1,0,0,0.353,0.0,0,0,0,0,0,0,0.00,0.00
683011,Anthony Volpe,NYY,13,12,0,0,3,0,5,1,0,0,0.462,0.0,0,0,0,0,0,0,0.00,0.00
622608,Antonio Senzatela,COL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,2,3,0,9.00,1.50
547973,Aroldis Chapman,BOS,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,4,4,0,3,4,0.00,1.75
595978,Austin Hedges,CLE,12,9,2,1,3,0,2,2,0,1,0.333,0.0,0,0,0,0,0,0,0.00,0.00
668885,Austin Martin,MIN,16,11,2,0,1,0,2,4,0,1,0.375,0.0,0,0,0,0,0,0,0.00,0.00
663586,Austin Riley,ATL,29,27,0,0,3,0,6,2,0,0,0.276,0.0,0,0,0,0,0,0,0.00,0.00
669224,Austin Wells,NYY,11,8,3,1,1,0,4,2,1,0,0.636,0.0,0,0,0,0,0,0,0.00,0.00
642851,Austin Wynns,TEX,5,5,0,0,0,0,1,0,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
641927,Bailey Ober,MIN,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,2,4,8,1,9.00,2.25
694360,Beck Way,KC,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,2,3,0,18.00,3.00
701162,Ben Malgeri,DET,8,7,0,0,0,0,1,1,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
687239,Ben Peoples,TEX,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,0,0,2,0,0.00,0.67
700250,Ben Rice,NYY,30,29,4,2,4,0,4,1,0,0,0.167,0.0,0,0,0,0,0,0,0.00,0.00
810938,Ben Williamson,TB,21,20,3,0,2,0,6,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
656986,Bennett Sousa,HOU,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,2,0,3,0,0.00,1.12
695257,Billy Cook,PIT,8,8,1,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
663368,Blake Perkins,MIL,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
