mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805999,A.J. Ewing,NYM,21,20,3,1,2,0,6,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
621345,A.J. Minter,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,0,0,0,0.00,0.00
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,4,0,2,3,0.00,1.25
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,6,3,5,1,5.79,1.29
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,3,3,6,2,5.79,1.71
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.1,1,0,2,0,1,1,0.00,0.86
671936,Adam Macko,TOR,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,1,0,0,1,0.00,1.00
668939,Adley Rutschman,BAL,12,9,1,0,4,0,2,2,0,1,0.333,0.0,0,0,0,0,0,0,0.00,0.00
666969,Adolis García,PHI,11,10,1,1,2,0,1,1,0,0,0.182,0.0,0,0,0,0,0,0,0.00,0.00
680728,Adrian Del Castillo,AZ,5,4,0,0,0,0,0,1,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,6,3,4,0,6.23,0.92
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,4.2,1,0,4,0,2,0,0.00,0.43
544150,Albert Suárez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,4,4,9,1,6.00,1.67
664761,Alec Bohm,PHI,25,24,1,1,4,0,4,1,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
676475,Alec Burleson,STL,28,27,7,5,8,0,7,1,0,0,0.286,0.0,0,0,0,0,0,0,0.00,0.00
687941,Alec Gamboa,BOS,0,0,0,0,0,0,0,0,0,0,0.000,0.2,0,0,1,0,0,0,0.00,0.00
672386,Alejandro Kirk,TOR,9,7,1,0,2,0,4,2,0,0,0.667,0.0,0,0,0,0,0,0,0.00,0.00
696030,Alejandro Osuna,TEX,4,4,1,0,0,0,1,0,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
608324,Alex Bregman,CHC,26,21,4,1,3,0,7,3,1,1,0.423,0.0,0,0,0,0,0,0,0.00,0.00
669743,Alex Call,LAD,11,9,1,0,0,0,2,1,1,0,0.364,0.0,0,0,0,0,0,0,0.00,0.00
690976,Alex Freeland,LAD,18,14,2,0,3,0,3,3,0,1,0.333,0.0,0,0,0,0,0,0,0.00,0.00
695380,Alex Hoppe,SEA,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,6,1,2,2,1.93,0.86
656577,Alex Jackson,MIN,8,7,1,0,0,0,2,0,1,0,0.375,1.0,0,0,0,3,2,1,27.00,3.00
656638,Alex Lange,KC,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,1,4,2,3,4,4.91,1.91
681911,Alex Vesia,LAD,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,1,0,0,0,0.00,0.00
645305,Ali Sánchez,NYY,9,8,1,0,1,0,2,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
675961,Alika Williams,ATH,21,19,3,1,3,0,9,1,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
695001,Alimber Santa,HOU,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,0,0,4,1,0.00,1.07
642708,Amed Rosario,NYY,7,7,0,0,0,0,1,0,0,0,0.143,0.0,0,0,0,0,0,0,0.00,0.00
669467,Andre Pallante,STL,0,0,0,0,0,0,0,0,0,0,0.000,6.0,1,0,5,2,3,2,3.00,0.83
671096,Andrew Abbott,CIN,0,0,0,0,0,0,0,0,0,0,0.000,11.0,0,0,11,4,8,5,3.27,1.18
674841,Andrew Alvarez,WSH,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,4,2,5,5,4.50,2.50
643217,Andrew Benintendi,CWS,18,17,3,1,2,0,4,1,0,0,0.278,0.0,0,0,0,0,0,0,0.00,0.00
552640,Andrew Kittredge,BAL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,1,1,1,3,0,3.00,1.00
702193,Andrew Morris,MIN,0,0,0,0,0,0,0,0,0,0,0.000,3.0,1,1,6,1,3,1,3.00,1.33
691725,Andrew Painter,PHI,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,3,5,6,3,9.00,1.80
683734,Andrew Vaughn,MIL,19,14,1,1,5,0,6,5,0,0,0.579,0.0,0,0,0,0,0,0,0.00,0.00
655316,Andruw Monasterio,BOS,7,6,0,0,0,0,0,1,0,0,0.143,0.0,0,0,0,0,0,0,0.00,0.00
665953,Andrés Chaparro,WSH,7,6,1,0,0,0,1,1,0,0,0.286,0.0,0,0,0,0,0,0,0.00,0.00
665926,Andrés Giménez,TOR,17,15,1,0,0,0,3,0,2,0,0.294,0.0,0,0,0,0,0,0,0.00,0.00
662253,Andrés Muñoz,SEA,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,1,2,2,1,2,18.00,3.00
681624,Andy Pages,LAD,31,28,4,1,3,0,5,2,0,1,0.226,0.0,0,0,0,0,0,0,0.00,0.00
682657,Angel Martínez,CLE,20,19,3,2,4,0,6,1,0,0,0.350,0.0,0,0,0,0,0,0,0.00,0.00
607455,Anthony Banda,MIN,0,0,0,0,0,0,0,0,0,0,0.000,2.2,1,0,1,0,2,2,0.00,1.50
669622,Anthony Bender,MIA,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,7,1,3,2,3.38,1.88
641743,Anthony Kay,CWS,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,7,2,4,1,3.60,1.00
683627,Anthony Molina,ATL,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,2,1,3,0,9.00,3.00
689296,Anthony Nunez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,4,2,2,3,4.15,1.15
683011,Anthony Volpe,NYY,15,14,2,0,3,0,3,1,0,0,0.267,0.0,0,0,0,0,0,0,0.00,0.00
622608,Antonio Senzatela,COL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,1,0,2,1,3,1,4.50,2.00
699008,Antwone Kelly,PIT,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,1,2,2,1,7.71,1.29
605244,Aramis Garcia,AZ,2,2,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
547973,Aroldis Chapman,BOS,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,1,2,0,1,0,0.00,1.00
595978,Austin Hedges,CLE,10,9,0,0,2,0,4,0,0,0,0.444,0.0,0,0,0,0,0,0,0.00,0.00
668885,Austin Martin,MIN,16,11,3,0,0,0,1,3,2,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
663586,Austin Riley,ATL,21,16,0,0,0,0,2,4,1,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
596103,Austin Slater,TB,16,15,1,0,1,1,4,1,0,0,0.312,0.0,0,0,0,0,0,0,0.00,0.00
681810,Austin Warren,NYM,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,4,3,5,2,9.00,2.33
642851,Austin Wynns,ATL,10,10,0,0,0,0,1,0,0,0,0.100,0.0,0,0,0,0,0,0,0.00,0.00
689225,Beau Brieske,DET,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,1,0,3,1,0.00,1.50
694360,Beck Way,KC,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,4,0,2,0,0.00,1.00
676962,Ben Brown,CHC,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,3,1,7,3,1.80,2.00
700250,Ben Rice,NYY,29,25,4,1,2,0,6,4,0,0,0.345,0.0,0,0,0,0,0,0,0.00,0.00
810938,Ben Williamson,TB,20,20,3,1,2,0,4,0,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
695257,Billy Cook,PIT,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
694362,Blake Dunn,CIN,20,18,1,0,0,2,2,2,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
663368,Blake Perkins,MIL,6,6,2,1,3,0,3,0,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
595014,Blake Treinen,LAD,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,4,1,3,2,3.38,1.88
680604,Blas Castaño,COL,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,2,3,7,0,7.36,1.91
677942,Blaze Alexander,BAL,18,15,2,0,2,0,8,0,2,0,0.588,0.0,0,0,0,0,0,0,0.00,0.00
691458,Blaze Jordan,STL,12,12,2,1,4,0,5,0,0,0,0.417,0.0,0,0,0,0,0,0,0.00,0.00
666182,Bo Bichette,NYM,25,24,6,3,8,0,7,0,0,1,0.280,0.0,0,0,0,0,0,0,0.00,0.00
677951,Bobby Witt Jr.,KC,27,25,3,0,1,3,9,2,0,0,0.407,0.0,0,0,0,0,0,0,0.00,0.00
641745,Brad Keller,PHI,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,2,3,4,3,10.12,2.62
695418,Brad Lord,WSH,0,0,0,0,0,0,0,0,0,0,0.000,4.2,1,0,3,0,3,3,0.00,1.29
695731,Braden Montgomery,CWS,20,19,4,1,4,0,5,1,0,0,0.300,0.0,0,0,0,0,0,0,0.00,0.00
699134,Bradgley Rodriguez,SD,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,4,2,5,3,4.91,2.18
669620,Brady Basso,ATH,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,4,6,0,21.60,3.60
663903,Brady Singer,CIN,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,5,2,6,1,3.00,1.17
684049,Brandan Bidois,PIT,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,4,3,7,4,10.12,4.12
685126,Brandon Eisert,CWS,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,2,4,5,1,21.60,3.60
664040,Brandon Lowe,PIT,27,24,3,2,5,0,3,3,0,0,0.222,0.0,0,0,0,0,0,0,0.00,0.00
669016,Brandon Marsh,PHI,25,23,3,0,2,1,4,1,1,0,0.240,0.0,0,0,0,0,0,0,0.00,0.00
607043,Brandon Nimmo,TEX,24,24,1,0,3,0,8,0,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
687075,Brandon Sproat,MIL,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,3,1,4,1,1.50,0.83
678218,Brandon Valenzuela,TOR,14,13,0,0,2,0,3,1,0,0,0.286,0.0,0,0,0,0,0,0,0.00,0.00
687064,Brandon Young,BAL,0,0,0,0,0,0,0,0,0,0,0.000,7.0,1,0,5,0,2,2,0.00,0.57
805299,Brandyn Garcia,AZ,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,2,4,2,2,21.60,2.40
677952,Braxton Ashcraft,PIT,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,4,2,5,2,3.60,1.40
690924,Braxton Fulford,COL,11,7,2,0,1,1,2,3,0,1,0.455,0.0,0,0,0,0,0,0,0.00,0.00
677587,Brayan Rocchio,CLE,19,16,0,0,3,1,3,1,1,1,0.263,0.0,0,0,0,0,0,0,0.00,0.00
680755,Braydon Fisher,TOR,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,4,6,3,18.00,4.50
669724,Brenan Hanifee,DET,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,0,0,2,0,0.00,1.50
657514,Brennan Bernardino,COL,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,3,0,1,1,0.00,0.75
