mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,2,1,1,3,2.70,1.20
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,8,0,2,5,0.00,1.62
607481,Aaron Bummer,ATL,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,2,0,2,0,0.00,0.60
650644,Aaron Civale,ATH,0,0,0,0,0,0,0,0,0,0,0.000,5.1,0,0,5,3,6,1,5.06,1.31
592450,Aaron Judge,NYY,28,18,4,1,2,1,4,10,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,9.0,0,0,11,11,13,7,11.00,2.22
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,4,1,1,0,3.86,0.43
624428,Adam Frazier,LAA,12,12,2,0,1,0,2,0,0,0,0.167,0.1,0,0,0,0,1,1,0.00,6.00
668939,Adley Rutschman,BAL,17,17,3,3,8,0,7,0,0,0,0.412,0.0,0,0,0,0,0,0,0.00,0.00
666969,Adolis García,PHI,27,27,2,1,2,0,8,0,0,0,0.296,0.0,0,0,0,0,0,0,0.00,0.00
680728,Adrian Del Castillo,AZ,14,14,0,0,1,0,1,0,0,0,0.071,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,3,8,11,1,18.00,3.00
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,1,5,1,2,1,3.00,1.00
682663,Agustín Ramírez,MIA,22,21,3,1,2,1,6,1,0,0,0.318,0.0,0,0,0,0,0,0,0.00,0.00
660604,Alan Rangel,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,5,1,3,0,3.00,1.00
544150,Albert Suárez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,2,0,2,3,0.00,1.25
664761,Alec Bohm,PHI,30,26,2,0,1,0,4,3,0,1,0.233,0.0,0,0,0,0,0,0,0.00,0.00
676475,Alec Burleson,STL,21,20,1,0,2,0,2,1,0,0,0.143,0.0,0,0,0,0,0,0,0.00,0.00
696030,Alejandro Osuna,TEX,7,5,1,0,0,0,2,2,0,0,0.571,0.0,0,0,0,0,0,0,0.00,0.00
677950,Alek Thomas,AZ,15,14,4,2,3,1,6,1,0,0,0.467,0.0,0,0,0,0,0,0,0.00,0.00
608324,Alex Bregman,CHC,34,29,3,1,1,0,9,4,1,0,0.412,0.0,0,0,0,0,0,0,0.00,0.00
669743,Alex Call,LAD,11,10,1,0,1,0,1,1,0,0,0.182,0.0,0,0,0,0,0,0,0.00,0.00
690976,Alex Freeland,LAD,16,13,2,0,1,0,4,3,0,0,0.438,0.0,0,0,0,0,0,0,0.00,0.00
656638,Alex Lange,KC,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,5,5,4,4,15.00,2.67
681911,Alex Vesia,LAD,0,0,0,0,0,0,0,0,0,0,0.000,0.2,0,0,1,2,2,1,27.00,4.50
642708,Amed Rosario,NYY,14,12,3,1,4,0,3,1,0,1,0.286,0.0,0,0,0,0,0,0,0.00,0.00
669467,Andre Pallante,STL,0,0,0,0,0,0,0,0,0,0,0.000,5.1,0,0,8,3,4,3,5.06,1.31
671096,Andrew Abbott,CIN,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,4,5,6,2,11.25,2.00
643217,Andrew Benintendi,CWS,22,21,4,1,5,0,5,0,0,1,0.227,0.0,0,0,0,0,0,0,0.00,0.00
694851,Andrew Hoffmann,AZ,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,1,1,2,1,9.00,3.00
552640,Andrew Kittredge,BAL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,0,0,0,0.00,0.00
457705,Andrew McCutchen,TEX,9,8,1,0,0,0,2,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
702193,Andrew Morris,MIN,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,4,2,2,0,6.75,0.75
677053,Andrew Nardi,MIA,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,3,3,3,2,8.10,1.50
691725,Andrew Painter,PHI,0,0,0,0,0,0,0,0,0,0,0.000,5.2,0,0,1,5,9,2,7.94,1.94
655316,Andruw Monasterio,BOS,15,14,3,1,5,0,4,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
665953,Andrés Chaparro,WSH,3,3,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
665926,Andrés Giménez,TOR,17,17,1,0,4,0,6,0,0,0,0.353,0.0,0,0,0,0,0,0,0.00,0.00
662253,Andrés Muñoz,SEA,0,0,0,0,0,0,0,0,0,0,0.000,3.0,1,2,4,1,2,1,3.00,1.00
681624,Andy Pages,LAD,27,25,3,0,4,1,5,1,0,1,0.222,0.0,0,0,0,0,0,0,0.00,0.00
682657,Angel Martínez,CLE,18,18,4,3,6,1,7,0,0,0,0.389,0.0,0,0,0,0,0,0,0.00,0.00
672582,Angel Zerpa,MIL,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,3,2,2,1,10.80,1.80
