mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,0,2,1,0.00,1.50
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,5.0,2,0,7,0,2,2,0.00,0.80
607481,Aaron Bummer,ATL,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,0,2,1,0.00,1.80
650644,Aaron Civale,ATH,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,6,0,6,3,0.00,1.80
592450,Aaron Judge,NYY,31,25,5,3,7,0,7,6,0,0,0.419,0.0,0,0,0,0,0,0,0.00,0.00
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,10.2,1,0,9,3,11,2,2.53,1.22
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,1,0,1,1,1,1,4.50,1.00
624428,Adam Frazier,LAA,6,6,0,0,1,0,1,0,0,0,0.167,1.0,0,0,0,4,5,1,36.00,6.00
680718,Addison Barger,TOR,5,3,1,0,0,0,0,2,0,0,0.400,0.0,0,0,0,0,0,0,0.00,0.00
668939,Adley Rutschman,BAL,24,21,3,1,4,0,7,2,1,0,0.417,0.0,0,0,0,0,0,0,0.00,0.00
666969,Adolis García,PHI,30,27,5,1,2,0,7,2,0,1,0.300,0.0,0,0,0,0,0,0,0.00,0.00
680728,Adrian Del Castillo,AZ,21,18,0,0,3,0,3,2,0,1,0.238,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,3,1,3,1,1.50,0.67
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,3.0,1,0,5,1,2,0,3.00,0.67
